Comparison Date,DateKey,Calendar Year Number,Calendar Year,Calendar Year Quarter Number,Calendar Year Quarter,Calendar Year Month Number,Calendar Year Month,Month Number,Month,Day of Week Number,Day of Week,Fiscal Year Number,Fiscal Year,Fiscal Quarter Number,Fiscal Quarter,Fiscal Year Quarter Number,Fiscal Year Quarter,Fiscal Month Number,Fiscal Month,Working Day,Is Holiday,Holiday Name,Europe Season,North America Season,Asia Season
3/25/2007 0:00,20070325,2007,CY 2007,20071,Q1-2007,200703,March 2007,3,March,1,Sunday,2007,FY 2007,3,Q3,20073,Q3-2007,9,March,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/26/2007 0:00,20070326,2007,CY 2007,20071,Q1-2007,200703,March 2007,3,March,2,Monday,2007,FY 2007,3,Q3,20073,Q3-2007,9,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/27/2007 0:00,20070327,2007,CY 2007,20071,Q1-2007,200703,March 2007,3,March,3,Tuesday,2007,FY 2007,3,Q3,20073,Q3-2007,9,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/28/2007 0:00,20070328,2007,CY 2007,20071,Q1-2007,200703,March 2007,3,March,4,Wednesday,2007,FY 2007,3,Q3,20073,Q3-2007,9,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/29/2007 0:00,20070329,2007,CY 2007,20071,Q1-2007,200703,March 2007,3,March,5,Thursday,2007,FY 2007,3,Q3,20073,Q3-2007,9,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/30/2007 0:00,20070330,2007,CY 2007,20071,Q1-2007,200703,March 2007,3,March,6,Friday,2007,FY 2007,3,Q3,20073,Q3-2007,9,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/31/2007 0:00,20070331,2007,CY 2007,20071,Q1-2007,200703,March 2007,3,March,7,Saturday,2007,FY 2007,3,Q3,20073,Q3-2007,9,March,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
4/1/2007 0:00,20070401,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,1,Sunday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WeekEnd,0,None,None,None,Spring/Back to School
4/2/2007 0:00,20070402,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,2,Monday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WorkDay,0,None,None,None,Spring/Back to School
4/3/2007 0:00,20070403,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,3,Tuesday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WorkDay,0,None,None,None,Spring/Back to School
4/4/2007 0:00,20070404,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,4,Wednesday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WorkDay,0,None,None,None,Spring/Back to School
4/5/2007 0:00,20070405,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,5,Thursday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WorkDay,0,None,None,None,Spring/Back to School
4/6/2007 0:00,20070406,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,6,Friday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WorkDay,0,None,None,None,Spring/Back to School
4/7/2007 0:00,20070407,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,7,Saturday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WeekEnd,0,None,None,None,Spring/Back to School
4/8/2007 0:00,20070408,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,1,Sunday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WeekEnd,0,None,None,None,Spring/Back to School
4/9/2007 0:00,20070409,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,2,Monday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WorkDay,0,None,None,None,Spring/Back to School
4/10/2007 0:00,20070410,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,3,Tuesday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WorkDay,0,None,None,None,Spring/Back to School
4/11/2007 0:00,20070411,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,4,Wednesday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WorkDay,0,None,None,None,Spring/Back to School
4/12/2007 0:00,20070412,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,5,Thursday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WorkDay,0,None,None,None,Spring/Back to School
4/13/2007 0:00,20070413,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,6,Friday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WorkDay,0,None,None,None,Spring/Back to School
4/14/2007 0:00,20070414,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,7,Saturday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WeekEnd,0,None,None,None,Spring/Back to School
4/15/2007 0:00,20070415,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,1,Sunday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WeekEnd,0,None,None,None,Spring/Back to School
4/16/2007 0:00,20070416,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,2,Monday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WorkDay,0,None,None,None,Spring/Back to School
4/17/2007 0:00,20070417,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,3,Tuesday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WorkDay,0,None,None,None,Spring/Back to School
4/18/2007 0:00,20070418,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,4,Wednesday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WorkDay,0,None,None,None,Spring/Back to School
4/19/2007 0:00,20070419,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,5,Thursday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WorkDay,0,None,None,None,Spring/Back to School
4/20/2007 0:00,20070420,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,6,Friday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WorkDay,0,None,None,None,Spring/Back to School
4/21/2007 0:00,20070421,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,7,Saturday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WeekEnd,0,None,None,None,Spring/Back to School
4/22/2007 0:00,20070422,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,1,Sunday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WeekEnd,0,None,None,None,Spring/Back to School
4/23/2007 0:00,20070423,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,2,Monday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WorkDay,0,None,None,None,Spring/Back to School
4/24/2007 0:00,20070424,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,3,Tuesday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WorkDay,0,None,None,None,Spring/Back to School
4/25/2007 0:00,20070425,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,4,Wednesday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WorkDay,0,None,None,None,Spring/Back to School
4/26/2007 0:00,20070426,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,5,Thursday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WorkDay,0,None,None,None,Spring/Back to School
4/27/2007 0:00,20070427,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,6,Friday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WorkDay,0,None,None,None,Spring/Back to School
4/28/2007 0:00,20070428,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,7,Saturday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WeekEnd,0,None,None,None,Spring/Back to School
4/29/2007 0:00,20070429,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,1,Sunday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WeekEnd,0,None,None,None,Spring/Back to School
4/30/2007 0:00,20070430,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,2,Monday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WorkDay,0,None,None,None,Spring/Back to School
5/1/2007 0:00,20070501,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,3,Tuesday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/2/2007 0:00,20070502,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,4,Wednesday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/3/2007 0:00,20070503,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,5,Thursday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/4/2007 0:00,20070504,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,6,Friday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/5/2007 0:00,20070505,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,7,Saturday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/6/2007 0:00,20070506,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,1,Sunday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/7/2007 0:00,20070507,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,2,Monday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/8/2007 0:00,20070508,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,3,Tuesday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/9/2007 0:00,20070509,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,4,Wednesday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/10/2007 0:00,20070510,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,5,Thursday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/11/2007 0:00,20070511,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,6,Friday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/12/2007 0:00,20070512,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,7,Saturday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/13/2007 0:00,20070513,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,1,Sunday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/14/2007 0:00,20070514,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,2,Monday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/15/2007 0:00,20070515,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,3,Tuesday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/16/2007 0:00,20070516,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,4,Wednesday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/17/2007 0:00,20070517,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,5,Thursday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/18/2007 0:00,20070518,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,6,Friday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/19/2007 0:00,20070519,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,7,Saturday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/20/2007 0:00,20070520,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,1,Sunday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/21/2007 0:00,20070521,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,2,Monday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/22/2007 0:00,20070522,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,3,Tuesday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/23/2007 0:00,20070523,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,4,Wednesday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/24/2007 0:00,20070524,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,5,Thursday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/25/2007 0:00,20070525,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,6,Friday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/26/2007 0:00,20070526,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,7,Saturday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/27/2007 0:00,20070527,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,1,Sunday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/28/2007 0:00,20070528,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,2,Monday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/29/2007 0:00,20070529,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,3,Tuesday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/30/2007 0:00,20070530,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,4,Wednesday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/31/2007 0:00,20070531,2007,CY 2007,20072,Q2-2007,200705,May 2007,5,May,5,Thursday,2007,FY 2007,4,Q4,20074,Q4-2007,11,May,WorkDay,0,None,None,None,Tax Time/Summer
6/1/2007 0:00,20070601,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,6,Friday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WorkDay,0,None,None,None,None
6/2/2007 0:00,20070602,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,7,Saturday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WeekEnd,0,None,None,None,None
6/3/2007 0:00,20070603,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,1,Sunday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WeekEnd,0,None,None,None,None
6/4/2007 0:00,20070604,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,2,Monday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WorkDay,0,None,None,None,None
6/5/2007 0:00,20070605,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,3,Tuesday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WorkDay,0,None,None,None,None
6/6/2007 0:00,20070606,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,4,Wednesday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WorkDay,0,None,None,None,None
6/7/2007 0:00,20070607,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,5,Thursday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WorkDay,0,None,None,None,None
6/8/2007 0:00,20070608,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,6,Friday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WorkDay,0,None,None,None,None
6/9/2007 0:00,20070609,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,7,Saturday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WeekEnd,0,None,None,None,None
6/10/2007 0:00,20070610,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,1,Sunday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WeekEnd,0,None,None,None,None
6/11/2007 0:00,20070611,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,2,Monday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WorkDay,0,None,None,None,None
6/12/2007 0:00,20070612,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,3,Tuesday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WorkDay,0,None,None,None,None
6/13/2007 0:00,20070613,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,4,Wednesday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WorkDay,0,None,None,None,None
6/14/2007 0:00,20070614,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,5,Thursday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WorkDay,0,None,None,None,None
6/15/2007 0:00,20070615,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,6,Friday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WorkDay,0,None,None,None,None
6/16/2007 0:00,20070616,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,7,Saturday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WeekEnd,0,None,None,None,None
6/17/2007 0:00,20070617,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,1,Sunday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WeekEnd,0,None,None,None,None
6/18/2007 0:00,20070618,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,2,Monday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WorkDay,0,None,None,None,None
6/19/2007 0:00,20070619,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,3,Tuesday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WorkDay,0,None,None,None,None
6/20/2007 0:00,20070620,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,4,Wednesday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WorkDay,0,None,None,None,None
6/21/2007 0:00,20070621,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,5,Thursday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WorkDay,0,None,None,None,None
6/22/2007 0:00,20070622,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,6,Friday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WorkDay,0,None,None,None,None
6/23/2007 0:00,20070623,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,7,Saturday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WeekEnd,0,None,None,None,None
6/24/2007 0:00,20070624,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,1,Sunday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WeekEnd,0,None,None,None,None
6/25/2007 0:00,20070625,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,2,Monday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WorkDay,0,None,None,None,None
6/26/2007 0:00,20070626,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,3,Tuesday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WorkDay,0,None,None,None,None
6/27/2007 0:00,20070627,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,4,Wednesday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WorkDay,0,None,None,None,None
6/28/2007 0:00,20070628,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,5,Thursday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WorkDay,0,None,None,None,None
6/29/2007 0:00,20070629,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,6,Friday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WorkDay,0,None,None,None,None
6/30/2007 0:00,20070630,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,7,Saturday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WeekEnd,0,None,None,None,None
7/1/2007 0:00,20070701,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,1,Sunday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WeekEnd,0,None,Back to School,Back to School,None
7/2/2007 0:00,20070702,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,2,Monday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WorkDay,0,None,Back to School,Back to School,None
7/3/2007 0:00,20070703,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,3,Tuesday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WorkDay,0,None,Back to School,Back to School,None
7/4/2007 0:00,20070704,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,4,Wednesday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WorkDay,0,None,Back to School,Back to School,None
7/5/2007 0:00,20070705,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,5,Thursday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WorkDay,0,None,Back to School,Back to School,None
7/6/2007 0:00,20070706,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,6,Friday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WorkDay,0,None,Back to School,Back to School,None
7/7/2007 0:00,20070707,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,7,Saturday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WeekEnd,0,None,Back to School,Back to School,None
7/8/2007 0:00,20070708,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,1,Sunday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WeekEnd,0,None,Back to School,Back to School,None
7/9/2007 0:00,20070709,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,2,Monday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WorkDay,0,None,Back to School,Back to School,None
7/10/2007 0:00,20070710,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,3,Tuesday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WorkDay,0,None,Back to School,Back to School,None
7/11/2007 0:00,20070711,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,4,Wednesday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WorkDay,0,None,Back to School,Back to School,None
7/12/2007 0:00,20070712,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,5,Thursday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WorkDay,0,None,Back to School,Back to School,None
7/13/2007 0:00,20070713,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,6,Friday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WorkDay,0,None,Back to School,Back to School,None
7/14/2007 0:00,20070714,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,7,Saturday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WeekEnd,0,None,Back to School,Back to School,None
7/15/2007 0:00,20070715,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,1,Sunday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WeekEnd,0,None,Back to School,Back to School,None
7/16/2007 0:00,20070716,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,2,Monday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WorkDay,0,None,Back to School,Back to School,None
7/17/2007 0:00,20070717,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,3,Tuesday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WorkDay,0,None,Back to School,Back to School,None
7/18/2007 0:00,20070718,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,4,Wednesday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WorkDay,0,None,Back to School,Back to School,None
7/19/2007 0:00,20070719,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,5,Thursday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WorkDay,0,None,Back to School,Back to School,None
7/20/2007 0:00,20070720,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,6,Friday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WorkDay,0,None,Back to School,Back to School,None
7/21/2007 0:00,20070721,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,7,Saturday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WeekEnd,0,None,Back to School,Back to School,None
7/22/2007 0:00,20070722,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,1,Sunday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WeekEnd,0,None,Back to School,Back to School,None
7/23/2007 0:00,20070723,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,2,Monday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WorkDay,0,None,Back to School,Back to School,None
7/24/2007 0:00,20070724,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,3,Tuesday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WorkDay,0,None,Back to School,Back to School,None
7/25/2007 0:00,20070725,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,4,Wednesday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WorkDay,0,None,Back to School,Back to School,None
7/26/2007 0:00,20070726,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,5,Thursday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WorkDay,0,None,Back to School,Back to School,None
7/27/2007 0:00,20070727,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,6,Friday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WorkDay,0,None,Back to School,Back to School,None
7/28/2007 0:00,20070728,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,7,Saturday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WeekEnd,0,None,Back to School,Back to School,None
7/29/2007 0:00,20070729,2007,CY 2007,20073,Q3-2007,200707,July 2007,7,July,1,Sunday,2008,FY 2008,1,Q1,20081,Q1-2008,1,July,WeekEnd,0,None,Back to School,Back to School,None
